SeriesID,Industry,Metric,Source,Unit,Year,Period,PeriodName,Value,Footnotes
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M02,February,5990,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M03,March,5171,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M04,April,4029,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M05,May,8133,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M06,June,7477,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M07,July,6320,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M08,August,6004,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M09,September,5966,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M10,October,6091,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M11,November,5894,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M12,December,5577,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M01,January,5594,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M02,February,5772,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M03,March,6148,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M04,April,6216,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M05,May,6013,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M06,June,6606,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M07,July,6732,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M08,August,6390,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M09,September,6653,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M10,October,6652,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M11,November,6811,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2021,M12,December,6596,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M01,January,6400,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M02,February,6806,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M03,March,6607,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M04,April,6614,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M05,May,6461,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M06,June,6510,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M07,July,6470,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M08,August,6443,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M09,September,6206,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M10,October,6104,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M11,November,6134,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2022,M12,December,6113,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M01,January,6347,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M02,February,6020,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M03,March,5932,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M04,April,5954,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M05,May,6128,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M06,June,5930,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M07,July,5646,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M08,August,5824,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M09,September,5772,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M10,October,5700,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M11,November,5501,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2023,M12,December,5614,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M01,January,5572,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M02,February,5664,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M03,March,5472,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M04,April,5584,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M05,May,5573,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M06,June,5088,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M07,July,5451,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M08,August,5230,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M09,September,5519,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M10,October,5350,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M11,November,5307,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2024,M12,December,5374,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M01,January,5344,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M02,February,5466,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M03,March,5210,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M04,April,5598,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M05,May,5563,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M06,June,5248,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M07,July,6056,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M08,August,5467,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M09,September,5488,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M10,October,5773,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M11,November,5708,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2015,M12,December,5845,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M01,January,6012,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M02,February,5770,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M03,March,6129,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M04,April,5803,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M05,May,5777,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M06,June,5742,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M07,July,5962,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M08,August,5677,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M09,September,5868,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M10,October,5591,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M11,November,5971,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2016,M12,December,5964,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M01,January,5617,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M02,February,5923,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M03,March,5811,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M04,April,6091,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M05,May,5826,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M06,June,6305,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M07,July,6238,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M08,August,6276,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M09,September,6320,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M10,October,6408,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M11,November,6271,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2017,M12,December,6336,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M01,January,6621,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M02,February,6552,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M03,March,6818,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M04,April,6877,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M05,May,7016,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M06,June,7230,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M07,July,7190,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M08,August,7208,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M09,September,7411,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M10,October,7304,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M11,November,7594,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2018,M12,December,7489,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M01,January,7502,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M02,February,7066,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M03,March,7317,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M04,April,7272,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M05,May,7275,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M06,June,7194,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M07,July,7042,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M08,August,7178,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M09,September,7124,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M10,October,7289,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M11,November,6888,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2019,M12,December,6699,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M01,January,7124,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M02,February,6966,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M03,March,5894,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M04,April,4606,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M05,May,5612,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M06,June,6129,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M07,July,6530,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M08,August,6429,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M09,September,6511,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M10,October,6798,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M11,November,6820,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2020,M12,December,6773,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M01,January,7204,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M02,February,7752,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M03,March,8470,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M04,April,9356,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M05,May,9905,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M06,June,10298,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M07,July,11049,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M08,August,10956,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M09,September,10879,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M10,October,11341,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M11,November,11119,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2021,M12,December,11417,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M01,January,11238,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M02,February,11661,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M03,March,12134,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M04,April,11881,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M05,May,11483,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M06,June,11256,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M07,July,11610,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M08,August,10148,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M09,September,10812,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M10,October,10488,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M11,November,10619,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2022,M12,December,10876,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M01,January,10393,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M02,February,9846,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M03,March,9572,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M04,April,9992,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M05,May,9310,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M06,June,9191,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M07,July,8606,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M08,August,9287,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M09,September,9279,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M10,October,8550,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M11,November,8663,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2023,M12,December,8585,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M01,January,8468,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M02,February,8445,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M03,March,8093,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M04,April,7619,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M05,May,7901,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M06,June,7412,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M07,July,7504,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M08,August,7649,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M09,September,7103,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M10,October,7615,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M11,November,8031,
JTS000000000000000JOL,Total Nonfarm,Job Openings,JOLTS,Level,2024,M12,December,7508,
